entity	entity_count	similar_entity	similar_entity_count	dice_score	
Charles Whittingham and John Wilkins, 21 Tooks Court, Chancery Lane.	151	John Whittingham and Jane Whittingham, Chiswick Press, 15 Tooks Court, Chancery Lane, London.	13	0.6792452830188679	
Charles Whittingham and John Wilkins, 21 Tooks Court, Chancery Lane.	151	Whittingham and Wilkins, 21 Tooks Court, Chancery Lane, London.	23	0.8217054263565892	
James Stack Lauder, 179 New Bond Street, London.	148	Joshua James Foster, 114 New Bond Street, London.	12	0.6947368421052632	
James Stack Lauder, 179 New Bond Street, London.	148	James Allen O'Neill, 69 New Bond Street, London.	1	0.6595744680851063	
James Stack Lauder, 179 New Bond Street, London.	148	James Lafayette, 179 New Bond Street, London.	2	0.7912087912087912	
James Stack Lauder, 179 New Bond Street, London.	148	Lafayette Limited, 179 New Bond Street, London.	22	0.6666666666666666	
James Stack Lauder, 179 New Bond Street, London.	148	J Lafayette Limited, 179 New Bond Street, London.	1	0.6526315789473685	
James Stack Lauder, 179 New Bond Street, London.	148	Lafayette Ltd, 179 New Bond Street, London.	1	0.6966292134831461	
James Stack Lauder, 179 New Bond Street, London.	148	James Thomas Stockley, 44 New Bond Street, London.	2	0.6875	
James Stack Lauder, 179 New Bond Street, London.	148	James Stack Lander, 179 New Bond Street, London.	1	0.9574468085106383	
Augustin Thierry, 13a Finsbury Square, London.	139	Augustin Thierry, 13a Tinsbury Square, London.	8	0.9555555555555556	
Ashley Perry Abraham, Lake Road, Keswick.	134	George Perry Abraham, Lake Road, Keswick.	336	0.85	
Ashley Perry Abraham, Lake Road, Keswick.	134	Ashley Perry Abraham, 30 Lake Road, Keswick.	71	0.963855421686747	
Ashley Perry Abraham, Lake Road, Keswick.	134	George Perry Abraham, Keswick.	203	0.6956521739130435	
Ashley Perry Abraham, Lake Road, Keswick.	134	George Percy Abraham, Lake Road, Keswick.	8	0.8	
Ashley Perry Abraham, Lake Road, Keswick.	134	George Perry Abraham, Lake Road, Keswick, Cumberland.	4	0.717391304347826	
Ashley Perry Abraham, Lake Road, Keswick.	134	Ashley Perry Abraham, The Serces, Keswick.	1	0.7654320987654321	
Ashley Perry Abraham, Lake Road, Keswick.	134	George Dixon Abraham, 30 Lake Road, Keswick.	7	0.6746987951807228	
Ashley Perry Abraham, Lake Road, Keswick.	134	C P Abraham, Lake Road, Keswick.	2	0.8169014084507042	
Ashley Perry Abraham, Lake Road, Keswick.	134	George Percy Abraham, 30 Lake Road, Keswick.	2	0.7710843373493976	
Ashley Perry Abraham, Lake Road, Keswick.	134	Ashley Perry Abraham, The Screes, Keswick.	66	0.7654320987654321	
Ashley Perry Abraham, Lake Road, Keswick.	134	Ashley Perry Abraham, Lake Rod, Keswick.	21	0.9620253164556962	
Ashley Perry Abraham, Lake Road, Keswick.	134	George Dixon Abraham, Lake Road, Keswick.	48	0.7	
William Ferguson, 143 Princes Street, Edinburgh.	131	Wormald and Anderson, 93 Princes Street, Edinburgh.	1	0.6597938144329897	
William Ferguson, 143 Princes Street, Edinburgh.	131	William Cuthbertson, 17 Union Street, Edinburgh.	2	0.6595744680851063	
William Ferguson, 143 Princes Street, Edinburgh.	131	William Crooke, 103 Princes Street, Edinburgh.	55	0.782608695652174	
William Ferguson, 143 Princes Street, Edinburgh.	131	Scott Ferguson, 18 Clyde Street, Edinburgh.	2	0.651685393258427	
William Ferguson, 143 Princes Street, Edinburgh.	131	Ehuslich Dallas, 125 Princes Street, Edinburgh.	1	0.6666666666666666	
William Ferguson, 143 Princes Street, Edinburgh.	131	William Crooke, 103 Princess Street, Edinburgh.	4	0.7741935483870968	
William Ferguson, 143 Princes Street, Edinburgh.	131	William Fergusson, 143 Princes Street, Edinburgh.	10	0.9894736842105263	
William Ferguson, 143 Princes Street, Edinburgh.	131	William Fergusson 142 Princes Street, Edinburgh.	53	0.9148936170212766	
William Ferguson, 143 Princes Street, Edinburgh.	131	William Cooke, 108 Princes Street, Edinburgh.	1	0.7692307692307693	
William Ferguson, 143 Princes Street, Edinburgh.	131	John Moffat, 103 Princes Street, Edinburgh.	22	0.651685393258427	
William Ferguson, 143 Princes Street, Edinburgh.	131	William Cooke, 103 Princes Street, Edinburgh.	4	0.7912087912087912	
William Ferguson, 143 Princes Street, Edinburgh.	131	William Ferguson, 148 Princes Street, Edinburgh.	4	0.9574468085106383	
William Ferguson, 143 Princes Street, Edinburgh.	131	William Crooke, 103 Princes Street, Edinboro'.	7	0.6739130434782609	
William Ferguson, 143 Princes Street, Edinburgh.	131	J G Tunny, 93 Princes Street, Edinburgh.	1	0.6511627906976745	
Minton Hollins and Company, Patent Tile Works, Stoke-on-Trent.	131	Minton, Hollins and Company, Stoke on Trent.	18	0.7884615384615384	
Minton Hollins and Company, Patent Tile Works, Stoke-on-Trent.	131	Minton, Hollins and Company, Stoke on Trent, Straffordshire.	19	0.6833333333333333	
Minton Hollins and Company, Patent Tile Works, Stoke-on-Trent.	131	Minton Hollins and Company, Stoke upon Trent.	34	0.7619047619047619	
Minton Hollins and Company, Patent Tile Works, Stoke-on-Trent.	131	Minton Hollins and Company, Stoke on Trent, Staffordshire.	8	0.6949152542372882	
Minton Hollins and Company, Patent Tile Works, Stoke-on-Trent.	131	Minton Hollins and Company, Patent Tile Works, Stoke on Trent.	4	0.9344262295081968	
Minton Hollins and Company, Patent Tile Works, Stoke-on-Trent.	131	Minton Hollins and Company, Patent Tide Works, Stoke-on-Trent.	1	0.9672131147540983	
Minton Hollins and Company, Patent Tile Works, Stoke-on-Trent.	131	Minton, Hollins and Company, Patent Tile Works, Stoke on Trent.	42	0.926829268292683	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell and Charles William Ramié, 316 -317 Oxford Street, London.	2	0.6614173228346457	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell, 405 Oxford Street, London.	1079	0.9583333333333334	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell, 405, Oxford Street, London.	103	0.9278350515463918	
William Axon Mansell, 405 Oxford Street, London W.	126	W. A. Mansell and Company, 405 Oxford Street, London, W.	18	0.6923076923076923	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell and Company, 2 Percy Street, London.	244	0.6666666666666666	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell, 405 Oxford Street, London, W.	124	0.9696969696969697	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell and Charles William Ramié, 316-317 Oxford Street, London.	25	0.6666666666666666	
William Axon Mansell, 405 Oxford Street, London W.	126	William Avon Mansell and Company, 316-317 Oxford Street, London.	3	0.6964285714285714	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell. 405 Oxford Street, London.	207	0.9166666666666666	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell, 408 Oxford Street, London.	3	0.9166666666666666	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell, 495 Oxford Street, London.	66	0.9166666666666666	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell, Charles William Ramié, 316 -317 Oxford Street, London.	1	0.6935483870967742	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axel Mansell, 405 Oxford Street, London.	70	0.8958333333333334	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell and Company, 2 Priory Street, London.	1	0.6792452830188679	
William Axon Mansell, 405 Oxford Street, London W.	126	William Acourt, 12 Oxford Street, London.	1	0.6741573033707865	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axion Mansell, 405 Oxford Street, London.	51	0.9278350515463918	
William Axon Mansell, 405 Oxford Street, London W.	126	Axon Mansell and Charles William Ramie, 316-317 Oxford Street, London.	1	0.6949152542372882	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell and Charles William Ramie, 316-317 Oxford Street, London.	1	0.6666666666666666	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell, 271 and 273 Oxford Street, London.	1	0.8076923076923077	
William Axon Mansell, 405 Oxford Street, London W.	126	William Axon Mansell 271 and 273 Oxford Street, London.	4	0.7766990291262136	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell and Charles William Ramié, 316 -317 Oxford Street, London.	2	0.65625	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell, 405 Oxford Street, London.	1079	0.9484536082474226	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell, 405, Oxford Street, London.	103	0.9387755102040817	
William Axon Mansell, 405 Oxford Street, London, W.	124	W. A. Mansell and Company, 405 Oxford Street, London, W.	18	0.7238095238095238	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell and Company, 2 Percy Street, London.	244	0.660377358490566	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell and Charles William Ramié, 316-317 Oxford Street, London.	25	0.6614173228346457	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell, 405 Oxford Street, London W.	126	0.9696969696969697	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Avon Mansell and Company, 316-317 Oxford Street, London.	3	0.6902654867256637	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell. 405 Oxford Street, London.	207	0.9072164948453608	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell, 408 Oxford Street, London.	3	0.9072164948453608	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell, 495 Oxford Street, London.	66	0.9072164948453608	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell, Charles William Ramié, 316 -317 Oxford Street, London.	1	0.704	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axel Mansell, 405 Oxford Street, London.	70	0.8865979381443299	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell and Company, 2 Priory Street, London.	1	0.6728971962616822	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Acourt, 12 Oxford Street, London.	1	0.6666666666666666	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axion Mansell, 405 Oxford Street, London.	51	0.9183673469387755	
William Axon Mansell, 405 Oxford Street, London, W.	124	Axon Mansell and Charles William Ramie, 316-317 Oxford Street, London.	1	0.6890756302521008	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell and Charles William Ramie, 316-317 Oxford Street, London.	1	0.6614173228346457	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell, 271 and 273 Oxford Street, London.	1	0.8	
William Axon Mansell, 405 Oxford Street, London, W.	124	William Axon Mansell 271 and 273 Oxford Street, London.	4	0.7692307692307693	
Henry John Elwes, Colesborne, Cheltenham.	123	James Edwards, Colesborne, near Cheltenham.	4	0.6585365853658537	
Blake Mackenzie Limited, 10 School Lane, Liverpool.	123	Blake and Mackenzie, 10 School Lane, Liverpool.	117	0.8541666666666666	
Blake Mackenzie Limited, 10 School Lane, Liverpool.	123	Blake & Mackenzie Limited, 10 School Lane, Liverpool.	8	0.9803921568627451	
Blake Mackenzie Limited, 10 School Lane, Liverpool.	123	Blake and Mackenzie Limited, School Lane, Liverpool.	1	0.9306930693069307	
Blake Mackenzie Limited, 10 School Lane, Liverpool.	123	Blake and Mackenzie Limited, 10 School Lane, Liverpool.	45	0.9615384615384616	
Blake Mackenzie Limited, 10 School Lane, Liverpool.	123	Blake & Mackenzie, 10 School Lane, Liverpool.	167	0.8723404255319149	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton and Sons Limited, 9 Eastcheap, London.	824	0.9122807017543859	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Joseph Causton and Sons, Limited, Eastcheap, London.	1	0.8256880733944955	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton & Sons Limited, 9 Eastcheap, London.	560	0.9464285714285714	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton & Sons, Limited, 9, Eastcheap, London, EC.	26	0.847457627118644	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Cawston & Sons, Limited, 9, Eastcheap, London.	1	0.8596491228070176	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton and Sons, Limited, 9 Eastcheap, London, EC.	15	0.8403361344537815	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton and Sons, Limited, 9 Eastcheap, London, E.C.	16	0.8333333333333334	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton and Sons, Limited, 9 Eastcheap, London.	63	0.8869565217391304	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton and Sons, Limited, 9, Eastcheap, London.	33	0.8620689655172413	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton & Sons Limited, 9 Eastcheap. London.	43	0.9107142857142857	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton &amp; Sons, Limited, 9, Eastcheap, London.	30	0.9491525423728814	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton and Sons, Limited, 9 Eastcheap, London E.C.	1	0.8403361344537815	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, E.C.	23	0.8571428571428571	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton & Sons, Limited, 9, Eastcheap, London.	63	0.8947368421052632	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton & Sons, Limited, 9 Eastcheap, London.	98	0.9203539823008849	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton and Sons Limited, 9 Eastcheap, London, EC.	51	0.864406779661017	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton and Sons Limited, 9 Eastcheap, London EC.	46	0.8717948717948718	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton and Sons, 47 Eastcheap, London.	6	0.7663551401869159	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Canston & Sons Limited, 9 Eastcheap, London.	29	0.9107142857142857	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton and Sons Limited, 9, Eastcheap, London.	5	0.8869565217391304	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton and Sons, 47 East Cheap, London.	8	0.7222222222222222	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton and Sons, Limited, 9, Eastcheap, London, EC.	6	0.8166666666666667	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Caiston and Sons, Limited, 9 Eastcheap, London.	3	0.8521739130434782	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton &amp;amp; Sons Limited, 9 Eastcheap, London.	2	0.9666666666666667	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton & Sons Limited, 9 Eastcheap, London EC.	38	0.9043478260869565	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton & Sons, 9 Eastcheap, London EC.	3	0.8037383177570093	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causton & Sons Limited, 9 East Cheap, London.	29	0.9026548672566371	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Joseph Causton and Sons, 47 Eastcheap, London.	4	0.7184466019417476	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	William Meredith, c/o Sir Joseph Couston and Sons Limited, 9 Eastcheap, London.	1	0.75	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Joseph Causton & Sons Limited, 9 Eastcheap, London.	1	0.9074074074074074	
Sir Joseph Causton &amp; Sons Limited, 9 Eastcheap, London.	122	Sir Joseph Causten & Sons Limited, 9 Eastcheap, London.	5	0.9107142857142857	
Elliott and Fry, 55 Baker Street, London.	120	Alfred Ellis, 51 Baker Street, London.	398	0.7012987012987013	
Elliott and Fry, 55 Baker Street, London.	120	Elliott and Fry, 55 Baker Street.	1	0.8611111111111112	
Elliott and Fry, 55 Baker Street, London.	120	Histed and Company, 42 Baker Street, London.	4	0.6506024096385542	
Elliott and Fry, 55 Baker Street, London.	120	Ellis and Try, 55, Baker Street, London.	1	0.8354430379746836	
Elliott and Fry, 55 Baker Street, London.	120	Alfred Ellis, 51 Baker Street, London W.	21	0.6582278481012658	
Elliott and Fry, 55 Baker Street, London.	120	Alfred Ellis, 51, Baker Street, London.	51	0.6923076923076923	
Elliott and Fry, 55 Baker Street, London.	120	Elliot and Fry, 55 Baker Street, London.	7	0.9873417721518988	
Elliott and Fry, 55 Baker Street, London.	120	Alred Ellis, 51 Baker Street, London.	4	0.7105263157894737	
Elliott and Fry, 55 Baker Street, London.	120	Alfred Ellis, 51 Baker Street London.	12	0.6842105263157895	
